id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
20443029,Gorgeous 3 bedroom in Boston's charming South End,57670161,Parin,,South End,42.34281821098655,-71.07800413114697,Entire home/apt,275,1,29,2018-04-12,3.40,1,64
20445979,Near Silver Line easy 2 Cambridge/Downtown/LMA/BMC,145930475,Huggy,,Roxbury,42.327361296297035,-71.07903747254464,Private room,35,14,3,2017-08-29,0.34,6,364
20448888,Samuel Adam #4,132606746,Javier,,Jamaica Plain,42.31411003232129,-71.10274134635395,Private room,52,2,9,2018-04-18,2.97,4,118
20454661,Private guest bedroom w/memory foam queen sz bed,120181840,Jenna And Eric,,South Boston,42.334991995549416,-71.0549686404355,Private room,75,1,42,2018-05-15,5.36,2,42
20456058,Very cool place in a very cool location.,50509814,Avi,,Allston,42.34741496436475,-71.13316522159731,Entire home/apt,125,3,5,2017-10-08,0.64,1,0
20456961,99 Norway st，Boston，主卧出租,121126192,Andy,,Fenway,42.344611295382556,-71.08781743865298,Private room,65,1,7,2018-01-16,0.78,1,0
20459025,1bdr Downtown Boston Luxury Condominium,146051679,Mike,,Downtown,42.36231696972994,-71.06337845795605,Entire home/apt,258,1,20,2018-05-09,2.47,1,4
20459324,One bedroom apt less than 1.5 miles from Harvard,30242701,Cynthia,,Brighton,42.361719109891034,-71.14344960686626,Entire home/apt,80,1,0,,,1,0
20459710,Good place for hangout,136833198,Kishore,,Mission Hill,42.33463323267311,-71.09964912985666,Entire home/apt,200,2,0,,,1,0
20465363,3 Bedroom 2nd Floor Townhouse - Brand New!,60140757,Benjamin,,Brighton,42.350944016457724,-71.1591516601715,Entire home/apt,300,1,0,,,2,354
20465437,University central welcome to my home,50841079,Rachel,,Brighton,42.356477533442785,-71.16528082770172,Private room,75,2,9,2017-10-22,1.02,1,86
20466987,2 Bed / 1.5 Bath Condo. 5-minute walk to Red Line.,109724397,Dan,,Dorchester,42.3225134054146,-71.05745688772997,Entire home/apt,110,1,37,2018-05-14,4.49,1,22
20479416,Shelly's Place 2,139072570,Lance And Shelly,,East Boston,42.38022893360955,-71.02232454898284,Private room,44,1,6,2018-05-16,0.67,3,50
20482083,Garden Oasis #2,15123694,Lucia,,Jamaica Plain,42.321829299719816,-71.11296008180447,Private room,80,16,2,2018-04-30,0.27,2,30
20482595,Grand Marlborough St. studio apt.,18092266,Aghdas,,Back Bay,42.351451399317504,-71.08643552430073,Entire home/apt,260,3,10,2018-05-11,1.28,2,308
20492259,Lovely Brownstone in Back Bay/1 BDR,93178749,Brian,,Back Bay,42.34442621252568,-71.08593511683712,Entire home/apt,100,1,23,2018-04-27,2.95,2,44
20493345,Brighton - 5 Min walk Green line,123928442,Jin,,Brighton,42.34365937971912,-71.15069537326998,Private room,40,1,24,2018-04-27,2.71,3,323
20493376,^Upscale 2 Bedroom in Boston near Fenway Park!!,30283594,Kara,,Jamaica Plain,42.328327894116875,-71.1103704603079,Entire home/apt,177,3,4,2018-04-28,0.46,219,106
20495133,NEW High-rise 1-BD on Boston Harbor + Sky Lounge,30283594,Kara,,South Boston Waterfront,42.34976918660414,-71.04777641837596,Entire home/apt,135,4,0,,,219,361
20496434,Bluebird Plush 1-BR in Heart of BOSTON! WOW,95459395,Bluebird,,South Boston Waterfront,42.348231234071456,-71.04830125234598,Entire home/apt,145,4,0,,,203,260
20496820,Bluebird Suites Upscale 1BR in Boston Near Museum,95459395,Bluebird,,South Boston Waterfront,42.34836625435457,-71.04788526801276,Entire home/apt,155,4,0,,,203,260
20504207,Cozy Studio | Minutes to Downtown,16541124,Ray (Raman),,Roxbury,42.33161655140293,-71.08325741736977,Entire home/apt,110,1,67,2018-05-13,7.47,3,67
20514129,Townhouse in Boston only a few steps from the T!,93545312,Brian,,Jamaica Plain,42.29663175825087,-71.1124160506175,Entire home/apt,140,3,0,,,1,0
20514858,Spacious 1 BR Apt in Beacon Hill by Domio,91548283,Domio,,Beacon Hill,42.3574567020598,-71.07137607566293,Entire home/apt,99,3,47,2018-05-13,5.26,45,106
20520099,"#2 Samuel Adams brewery next to (T) bars,rest,park",132606746,Javier,,Jamaica Plain,42.31447795917796,-71.10227010301135,Private room,65,2,8,2017-12-02,0.92,4,334
20522665,Fenway Park walk ★ 1 Free Parking Spot ★ No stairs,47584294,Jessy And Kevin,,Fenway,42.344762038788716,-71.09885743231189,Entire home/apt,219,2,44,2018-05-05,5.34,10,313
20523304,Walk ★ Fenway Park ★ 1 Free Parking Spot ★Location,47584294,Jessy And Kevin,,Fenway,42.3442195180074,-71.09753354471563,Entire home/apt,225,2,59,2018-05-13,7.08,10,316
20540178,"Nice view, near subway, near downtown Boston",146662821,Robert,,Dorchester,42.30424015341222,-71.0616352977814,Private room,50,1,43,2018-05-08,4.98,1,78
20540368,Sunny 2 Bed,97604265,Colin,,Jamaica Plain,42.31288223322193,-71.09688848134408,Entire home/apt,120,1,0,,,1,0
20547874,Sunny Private Room in Chestnut hill,33131531,ChiChi,,Brighton,42.3390233021097,-71.14952911841624,Private room,49,3,2,2018-03-14,0.91,3,101
20548300,A room at the Gryphon House,146734158,Teresa,,Fenway,42.349592195368345,-71.09210694327219,Private room,200,2,0,,,1,0
20552217,Black & White Room in Charlestown,57580723,Shihara,,Charlestown,42.38223854049268,-71.07860984169092,Private room,75,1,0,,,1,0
20560553,Cozy South End Studio,74813179,Alexander,,Back Bay,42.344029724601576,-71.08111184903927,Entire home/apt,149,1,31,2018-05-06,3.78,3,215
20567199,Spacious and Quiet Bedroom near Airport,81856069,Alejandro,,East Boston,42.36523874003314,-71.03154844148557,Private room,80,1,24,2018-03-15,2.69,1,0
20570462,Comfy 1 Bedroom in the South End,74813179,Alexander,,Back Bay,42.34305390805427,-71.08259014315959,Entire home/apt,159,1,32,2018-05-03,3.74,3,85
20572354,Jamaica Plain Cozy Colonial,146953380,Vivian,,Jamaica Plain,42.29215645145107,-71.11285829254534,Entire home/apt,225,2,9,2018-04-29,1.22,1,9
20573610,New Downtown Boston Apt | Steps To Freedom Trail,1118374,Matthew,,North End,42.3633942700225,-71.05618059012232,Entire home/apt,95,1,62,2018-04-29,8.27,21,266
20574167,Studio in Back Bay near T at Copley & Prudential,143955199,Zack,,Back Bay,42.34381574515337,-71.08092200527643,Entire home/apt,140,1,17,2018-04-30,2.08,1,199
20582092,Intimate 1BR in South End by Sonder,12243051,Sonder,,South End,42.335926587071455,-71.0746481981922,Entire home/apt,699,2,9,2018-04-17,1.14,291,83
20582355,Charming 2BR in South End by Sonder,12243051,Sonder,,South End,42.33540026593296,-71.07461663073784,Entire home/apt,699,2,8,2018-04-20,1.03,291,144
20585140,Gorgeous Brownstone Apt in the Heart of Boston,92913601,Antoine,,South End,42.34047689248934,-71.0806494943611,Entire home/apt,195,2,11,2018-04-18,1.32,1,2
20587592,Sunny Back Bay loft in Boston's best location!,147088988,Joe,,Back Bay,42.355702041354405,-71.07362306640903,Entire home/apt,280,1,7,2017-10-31,0.80,1,0
20588785,The Moontower Apartment,88360952,Anthony,,Downtown,42.35452392928193,-71.05989030124746,Private room,110,1,33,2018-05-16,3.79,2,68
20590425,"H6, 2 min walk to the T/Subway, 17 min to Downtown",30525952,Yueyang,,Dorchester,42.28336610136383,-71.06500200251847,Private room,40,1,35,2018-05-02,4.10,12,140
20598361,"16 small, & simple room in a perfect location",25149641,Akiki,,Dorchester,42.31728345772401,-71.05357377488902,Private room,65,1,0,,,20,358
20600126,spacious room with private bathroom/terrace,19834013,Krystal,,South Boston,42.331871929926585,-71.04068093990415,Private room,150,1,0,,,1,85
20601153,Brighton Sutherland apartment,19292509,Zach,,Brighton,42.343368069526385,-71.14986560571911,Shared room,49,1,0,,,1,73
20601598,Private Room near BC BU Harvard with parking,19172079,Zi,,Brighton,42.356175422388944,-71.16673082080001,Private room,88,2,17,2018-04-17,1.92,1,104
20607519,Boston Home Base: Cozy Two Bedroom,3343710,Hazel,,Allston,42.36145724170456,-71.133811445911,Entire home/apt,280,2,1,2018-04-17,1,1,0
20618809,Luxury apartment unit with rooftop pool & balcony,16121988,Mj,,Downtown,42.3627183358126,-71.05833779051889,Entire home/apt,299,2,0,,,1,0
20622324,Best location!! Downtown Located 1bd Luxury Apt.,54503842,Lina,,Downtown,42.353093898260944,-71.06316620257246,Entire home/apt,239,2,30,2018-05-11,3.52,1,205
20623854,Huge Bedroom & Private Bath in House of Porches,731061,Gabrielle,,Jamaica Plain,42.31494222233963,-71.11483778506746,Private room,70,2,10,2018-04-23,1.26,1,108
20624939,East Boston Gem * Full Apartment One Bedroom,50474139,Kat,,East Boston,42.36674035671497,-71.03786529734101,Entire home/apt,154,1,42,2018-05-08,5.10,4,22
20634122,Modern apartment.,84799963,Murat,,Brighton,42.351434804001244,-71.17337497251904,Private room,74,6,0,,,7,350
20634420,Friendly family single room,27871799,Althea,,Mattapan,42.27596686352159,-71.07737187249212,Private room,55,1,14,2018-05-06,1.63,5,101
20635082,Great apartment and Excellent location,15790379,Isa,,West End,42.36248692960212,-71.06865698528833,Entire home/apt,79,1,12,2018-04-25,1.48,7,0
20635474,(104) Back Bay Studio - Prime Location/ St Botolph,21184200,Paige,,Back Bay,42.34391971733395,-71.08195638269247,Entire home/apt,99,1,36,2018-05-11,4.39,40,283
20637238,"Newly renovated private room near BC/BU, public T",26754605,Ekaterina,,Brighton,42.34424407866027,-71.1472528877906,Private room,25,2,10,2018-04-22,1.12,3,9
20639600,Modest Victorian Room.,38296828,Marta,,Jamaica Plain,42.29806963180014,-71.11136117051136,Private room,65,1,3,2017-09-03,0.35,1,12
20645105,Comfy Private Room | Student-friendly | 1 BR,3761791,Ray,,Allston,42.34938411021882,-71.13152899022974,Private room,40,1,14,2017-11-23,1.67,1,0
20647029,Distinctive 2BR in Seaport by Sonder,12243051,Sonder,,South Boston,42.3399036667843,-71.04827985541039,Entire home/apt,699,2,14,2018-05-03,1.63,291,151
20647654,Cozy 2Deluxe Apt in heart of Boston near The Park,30283594,Kara,,Fenway,42.343005794758504,-71.09778274660839,Entire home/apt,198,3,0,,,219,354
20648678,Bright 2BR in Seaport by Sonder,12243051,Sonder,,South Boston,42.33963501255506,-71.05016094940869,Entire home/apt,699,2,22,2018-04-30,2.58,291,145
20648721,Bluebird Special 2-BR Boston Apt + Great Amenities,95459395,Bluebird,,Fenway,42.3436390467313,-71.0993333320494,Entire home/apt,195,3,0,,,203,166
20648928,Intimate 2BR in South End by Sonder,12243051,Sonder,,South End,42.340808238935175,-71.07118234829827,Entire home/apt,159,2,8,2018-04-29,0.96,291,148
20649310,Comfort and convenience in Boston with parking,42379994,Ken,,Roslindale,42.28146932576813,-71.12511860684516,Private room,65,1,6,2018-04-15,0.70,1,173
20650166,Huge Multilevel Boston Brownstone 1 Bed Apartment,50474139,Kat,,East Boston,42.367003619212824,-71.03936291679265,Entire home/apt,110,1,36,2018-05-14,4.43,4,31
20650450,Stunning 2BR/1BA in North End by Domio,91548283,Domio,,North End,42.36776147782696,-71.05738100071763,Entire home/apt,99,3,32,2018-05-09,3.74,45,64
20650467,Amazing 2BR/1BA near TD Garden by Domio,91548283,Domio,,North End,42.36665627828837,-71.05574071797427,Entire home/apt,99,3,38,2018-05-14,4.60,45,97
20650592,Wonderful 2BR/1BA in North End by Domio,91548283,Domio,,North End,42.36679489032933,-71.0555953794653,Entire home/apt,99,3,28,2018-04-30,3.27,45,83
20650593,The Historic House in the North End/Waterfront,27172259,Travis,,North End,42.36813076761684,-71.05393794734469,Entire home/apt,995,1,35,2018-05-13,4.10,1,295
20655696,Graduation Gathering 4m to DT•BCEC•FreePk•stepstoT,25203946,Eder,,Dorchester,42.30977903149597,-71.06311892058142,Entire home/apt,500,2,0,,,10,338
20660605,Cozy Private Bedroom,28859971,Carmen,,East Boston,42.370115412759304,-71.03223867693835,Private room,80,1,9,2018-04-08,1.07,2,177
20663083,Huge Multilevel Brownstone 3Bed/2Bath Apartment,50474139,Kat,,East Boston,42.368410858712885,-71.03745012593411,Entire home/apt,475,1,6,2018-05-06,1.54,4,31
20663729,Cozy (mid) Convenient Private bedroom by Airport,1114868,Charles,,East Boston,42.379482523264834,-71.02784858561941,Private room,58,1,32,2018-04-09,3.72,2,88
20664367,Cozy-Coop at the Heart of Fenway,24875377,Douglas,,Fenway,42.34585717750154,-71.09834459038296,Private room,350,1,10,2018-05-07,1.16,2,0
20666495,Quiet Condo in City with Access to Red Line T Stop,122536932,Michael,,Dorchester,42.31301985113429,-71.05937703484256,Private room,34,1,1,2018-04-17,1,2,82
20673030,"Whole place,safe,clean home away from home private",147910878,Yashin,,Roslindale,42.2759795785313,-71.1269931328303,Entire home/apt,96,1,46,2018-05-10,5.52,1,253
20687552,2BR Apt - Fantastic price & place! ez2 MBTA trans,75940729,Kathy,,Dorchester,42.29626349623688,-71.07538961934087,Entire home/apt,78,2,25,2018-05-13,3.23,1,32
20687802,"Close to BMC, LMA, Northesatern Renovated House 24",145930475,Huggy,,Roxbury,42.32729665138894,-71.07917783692666,Private room,35,14,4,2018-04-01,0.57,6,203
20693094,Easy access to downtown Boston,35305553,Paul,,Roxbury,42.31610101156763,-71.08013196527561,Private room,60,1,1,2017-09-26,0.13,1,0
20695174,Sunny Decorated Colorful Fenway Hideaway,76545076,Taylor,,Fenway,42.345757364516054,-71.10434662178487,Entire home/apt,110,1,41,2018-04-22,5.00,8,225
20696002,Private 3 bed near airport T unit 1 new renovation,148125025,Caroline,,East Boston,42.37056494357567,-71.03941521316594,Entire home/apt,257,1,11,2018-05-14,1.74,3,311
20697709,SWEET HOME,148143697,Adriana,,East Boston,42.36874630298875,-71.03699669317206,Private room,80,1,15,2018-05-16,1.94,1,4
20704205,West Roxbury private room,38772291,Kevin,,West Roxbury,42.26524095801624,-71.15023887653302,Private room,90,1,1,2017-08-31,0.12,1,0
20707276,2brm/1.5bath single family home in downtown Boston,2006852,Jay,,Downtown,42.3513196515246,-71.06785658931122,Entire home/apt,199,1,25,2018-04-26,3.41,9,310
20710110,Private 4 bedroom apartment close to airport T,148125025,Caroline,,East Boston,42.374512882839184,-71.0347137593631,Entire home/apt,257,1,14,2018-04-29,2.25,3,311
20710408,"Private 3+ bedroom brand new, close to airport T",148125025,Caroline,,East Boston,42.37303163414551,-71.03317808109685,Entire home/apt,257,1,3,2018-04-08,0.43,3,204
20711007,Beautiful 2BR/1BA in Historic Beacon Hill,90511360,Ashley,,Beacon Hill,42.35992663490527,-71.070250055896,Private room,150,1,24,2018-05-10,2.93,1,27
20722221,Bright and cozy room!,80233644,Giuliana,,Hyde Park,42.25465828219153,-71.12494333334934,Private room,62,2,6,2017-10-29,0.75,1,0
20722772,(41G-3)Perfect Private Patio/ Beacon Hill/ MGH,21184200,Paige,,Beacon Hill,42.35926174757298,-71.06956370433893,Entire home/apt,132,1,31,2018-05-12,3.91,40,77
20723594,Lower level private room and bath in Savin Hill,72139831,Robin,,Dorchester,42.30931323701695,-71.04857386016188,Private room,75,1,15,2018-04-17,1.76,4,314
20726260,"Sunny, quiet room w/ priv bath in So. Boston",106545415,Kevin,,South Boston,42.33487039804441,-71.03294395453149,Private room,160,1,11,2018-04-15,1.41,4,171
20726585,Stunning Loft-Style Condo in Seaport District!,145489869,Alex,,South Boston Waterfront,42.34964573581224,-71.04859767660481,Entire home/apt,550,1,29,2018-05-02,3.80,1,19
20726692,3BR/2BA Apt in North End by Domio,91548283,Domio,,North End,42.365459902414365,-71.05477136606157,Entire home/apt,169,3,25,2018-05-07,3.18,45,48
20726840,Amazing 3BR/2BA Apt in North End by Domio,91548283,Domio,,North End,42.36578488013933,-71.05670297714164,Entire home/apt,169,3,28,2018-05-06,3.46,45,57
20726959,Superb 3BR/2BA Apt in North End by Domio,91548283,Domio,,North End,42.36700963758857,-71.05515714758552,Entire home/apt,169,3,16,2018-05-03,2.11,45,48
20727699,Fantastic 2BR/1BA Apt in North End by Domio,91548283,Domio,,North End,42.3682117528511,-71.0572372262277,Entire home/apt,99,3,44,2018-05-15,5.55,45,79
20727924,2BR/1BA near Paul Revere House by Domio,91548283,Domio,,North End,42.36238271372599,-71.05448677711804,Entire home/apt,109,3,31,2018-05-10,4.03,45,73
20728000,2BR/1BA Apt in Authentic North End by Domio,91548283,Domio,,North End,42.364470227632545,-71.05457338097467,Entire home/apt,109,3,32,2018-05-10,4.29,45,60
20729357,"Back Bay Gem IV - location, views, restaurants",47618394,Liesl,,Back Bay,42.35425633459957,-71.07691506462749,Entire home/apt,229,2,48,2018-05-09,5.83,3,36
20730497,Short-lease for visiting med and PhD students!,5478604,Frances,,Mission Hill,42.326800017261014,-71.1065297581677,Private room,50,7,0,,,1,93
20730657,CENTRAL location+ safe SELF CHECK IN+Spotless home,22378337,Phill,,Chinatown,42.35200319380195,-71.06089872957388,Entire home/apt,85,2,78,2018-05-14,9.47,1,73
20730943,Bright spacious and cozy and convienent,133607885,Rhonda,,Roxbury,42.31627685598516,-71.09318237876,Private room,75,1,7,2018-04-15,0.92,2,154
20731975,Boston Masters room with free parking,9663343,Sarah,,Dorchester,42.30616604765962,-71.07763418922629,Private room,60,1,8,2017-11-20,0.98,3,359
20732065,Boston king Room with free parking,9663343,Sarah,,Dorchester,42.308012596700564,-71.07931465145978,Private room,60,1,9,2018-01-01,1.08,3,347
20732926,JP Living close to T & shops,12521814,Nav,,Jamaica Plain,42.31778355203862,-71.10874457282104,Private room,80,1,9,2018-04-29,1.09,9,289
20740912,Chic 2BR in South End by Sonder,12243051,Sonder,,South End,42.3365376843595,-71.07581866956055,Entire home/apt,299,2,11,2018-04-29,1.29,291,155
20743602,Modern Studio Apt  with Pool + Gym!,30283594,Kara,,Jamaica Plain,42.328943537880605,-71.11117656810781,Entire home/apt,159,3,0,,,219,180
20744258,Beautiful one bedroom apt on theater district,51058620,Regiane,,Downtown,42.351149423301464,-71.06583919539902,Entire home/apt,300,1,2,2017-10-21,0.28,6,204
20744849,"Two nice rooms w/private bath, parking",148573825,Gavin,,Allston,42.353442635026816,-71.14237895809272,Private room,77,1,17,2018-05-11,2.80,1,19
20744881,Blissful Rest!Free Street Parking!!!Non-smoking,135920429,Wendy And Juan,,Mattapan,42.2787414681764,-71.09806673790521,Private room,67,1,19,2018-04-29,2.27,4,325
20747657,Beautiful Room in Hyde Park.  Minutes to downtown.,148594740,Brunir,,Hyde Park,42.271560718840945,-71.10680543188741,Private room,51,2,4,2018-04-17,0.48,2,363
20754696,Cozy Private Garden Studio near the Heart of JP,883209,Ann & Esther,,Jamaica Plain,42.305198309359795,-71.11843911482977,Entire home/apt,110,3,29,2018-05-15,3.63,1,140
20755895,Beautiful Boston 2-BR near Harvard Medical School,95459395,Bluebird,,Fenway,42.34521163089813,-71.09752580388393,Entire home/apt,199,3,0,,,203,273
20758965,"H5, 2 min walk to T/Subway, 17 min to Downtown",30525952,Yueyang,,Dorchester,42.283345352179985,-71.06490643492367,Private room,35,1,32,2018-05-02,4.29,12,134
20760391,Nicely Appointed Beacon Hill Studio,22485339,Mark,,Beacon Hill,42.35757187720016,-71.06893038525416,Entire home/apt,150,3,5,2018-04-17,0.66,1,0
20762670,(41G-4) Beacon Hill Escape! New Listing!,21184200,Paige,,Beacon Hill,42.35904469847571,-71.0685646834701,Entire home/apt,120,1,23,2018-05-14,3.00,40,69
20763306,Downtown/Convention/Subway/Beach C130,26704689,Mac,,South Boston,42.336007264672034,-71.05291817119243,Entire home/apt,125,2,22,2018-05-11,2.68,12,172
20770875,Cozy Studio in The Heart of Boston,76001610,Victoria,,Downtown,42.35482439776808,-71.06224942596272,Entire home/apt,150,1,13,2018-05-12,1.52,1,1
